Date,Open,High,Low,Close,Adj Close,Volume
2014-06-03,178.059998,178.059998,178.059998,178.059998,150.715851,0
2014-06-04,178.429993,178.429993,178.429993,178.429993,151.029068,0
2014-06-05,179.610001,179.610001,179.610001,179.610001,152.027863,0
2014-06-06,180.460007,180.460007,180.460007,180.460007,152.747314,0
2014-06-09,180.639999,180.639999,180.639999,180.639999,152.899673,0
2014-06-10,180.600006,180.600006,180.600006,180.600006,152.865829,0
2014-06-11,179.979996,179.979996,179.979996,179.979996,152.341080,0
2014-06-12,178.750000,178.750000,178.750000,178.750000,151.299911,0
2014-06-13,179.320007,179.320007,179.320007,179.320007,151.782394,0
2014-06-16,179.470001,179.470001,179.470001,179.470001,151.909409,0
2014-06-17,179.860001,179.860001,179.860001,179.860001,152.239426,0
2014-06-18,181.250000,181.250000,181.250000,181.250000,153.416000,0
2014-06-19,181.500000,181.500000,181.500000,181.500000,153.627579,0
2014-06-20,181.009995,181.009995,181.009995,181.009995,153.903931,0
2014-06-23,180.979996,180.979996,180.979996,180.979996,153.878433,0
2014-06-24,179.830002,179.830002,179.830002,179.830002,152.900589,0
2014-06-25,180.720001,180.720001,180.720001,180.720001,153.657394,0
2014-06-26,180.529999,180.529999,180.529999,180.529999,153.495834,0
2014-06-27,180.889999,180.889999,180.889999,180.889999,153.801956,0
2014-06-30,180.830002,180.830002,180.830002,180.830002,153.750916,0
2014-07-01,182.070007,182.070007,182.070007,182.070007,154.805191,0
2014-07-02,182.199997,182.199997,182.199997,182.199997,154.915741,0
2014-07-03,183.199997,183.199997,183.199997,183.199997,155.766006,0
2014-07-07,182.490005,182.490005,182.490005,182.490005,155.162338,0
2014-07-08,181.259995,181.259995,181.259995,181.259995,154.116531,0
2014-07-09,182.110001,182.110001,182.110001,182.110001,154.839203,0
2014-07-10,181.350006,181.350006,181.350006,181.350006,154.193069,0
2014-07-11,181.639999,181.639999,181.639999,181.639999,154.439621,0
2014-07-14,182.520004,182.520004,182.520004,182.520004,155.187851,0
2014-07-15,182.169998,182.169998,182.169998,182.169998,154.890274,0
2014-07-16,182.949997,182.949997,182.949997,182.949997,155.553452,0
2014-07-17,180.809998,180.809998,180.809998,180.809998,153.733887,0
2014-07-18,182.660004,182.660004,182.660004,182.660004,155.306870,0
2014-07-21,182.240005,182.240005,182.240005,182.240005,154.949768,0
2014-07-22,183.160004,183.160004,183.160004,183.160004,155.731979,0
2014-07-23,183.479996,183.479996,183.479996,183.479996,156.004059,0
2014-07-24,183.570007,183.570007,183.570007,183.570007,156.080582,0
2014-07-25,182.690002,182.690002,182.690002,182.690002,155.332336,0
2014-07-28,182.740005,182.740005,182.740005,182.740005,155.374893,0
2014-07-29,181.919998,181.919998,181.919998,181.919998,154.677689,0
2014-07-30,181.960007,181.960007,181.960007,181.960007,154.711655,0
2014-07-31,178.330002,178.330002,178.330002,178.330002,151.625259,0
2014-08-01,177.820007,177.820007,177.820007,177.820007,151.191666,0
2014-08-04,179.100006,179.100006,179.100006,179.100006,152.279938,0
2014-08-05,177.380005,177.380005,177.380005,177.380005,150.817535,0
2014-08-06,177.440002,177.440002,177.440002,177.440002,150.868576,0
2014-08-07,176.500000,176.500000,176.500000,176.500000,150.069305,0
2014-08-08,178.529999,178.529999,178.529999,178.529999,151.795334,0
2014-08-11,179.059998,179.059998,179.059998,179.059998,152.245941,0
2014-08-12,178.779999,178.779999,178.779999,178.779999,152.007889,0
2014-08-13,180.020004,180.020004,180.020004,180.020004,153.062149,0
2014-08-14,180.820007,180.820007,180.820007,180.820007,153.742416,0
2014-08-15,180.830002,180.830002,180.830002,180.830002,153.750916,0
2014-08-18,182.380005,182.380005,182.380005,182.380005,155.068756,0
2014-08-19,183.330002,183.330002,183.330002,183.330002,155.876526,0
2014-08-20,183.789993,183.789993,183.789993,183.789993,156.267639,0
2014-08-21,184.339996,184.339996,184.339996,184.339996,156.735291,0
2014-08-22,184.000000,184.000000,184.000000,184.000000,156.446228,0
2014-08-25,184.880005,184.880005,184.880005,184.880005,157.194397,0
2014-08-26,185.080002,185.080002,185.080002,185.080002,157.364456,0
2014-08-27,185.119995,185.119995,185.119995,185.119995,157.398422,0
2014-08-28,184.830002,184.830002,184.830002,184.830002,157.151871,0
2014-08-29,185.460007,185.460007,185.460007,185.460007,157.687576,0
2014-09-02,185.369995,185.369995,185.369995,185.369995,157.611053,0
2014-09-03,185.259995,185.259995,185.259995,185.259995,157.517502,0
2014-09-04,184.979996,184.979996,184.979996,184.979996,157.279434,0
2014-09-05,185.910004,185.910004,185.910004,185.910004,158.070175,0
2014-09-08,185.369995,185.369995,185.369995,185.369995,157.611053,0
2014-09-09,184.160004,184.160004,184.160004,184.160004,156.582260,0
2014-09-10,184.850006,184.850006,184.850006,184.850006,157.168884,0
2014-09-11,185.070007,185.070007,185.070007,185.070007,157.355972,0
2014-09-12,183.970001,183.970001,183.970001,183.970001,156.420670,0
2014-09-15,183.839996,183.839996,183.839996,183.839996,156.310150,0
2014-09-16,185.220001,185.220001,185.220001,185.220001,157.483505,0
2014-09-17,185.460007,185.460007,185.460007,185.460007,157.687576,0
2014-09-18,186.389999,186.389999,186.389999,186.389999,158.478271,0
2014-09-19,185.429993,185.429993,185.429993,185.429993,158.412521,0
2014-09-22,183.940002,183.940002,183.940002,183.940002,157.139618,0
2014-09-23,182.889999,182.889999,182.889999,182.889999,156.242599,0
2014-09-24,184.330002,184.330002,184.330002,184.330002,157.472794,0
2014-09-25,181.350006,181.350006,181.350006,181.350006,154.927002,0
2014-09-26,182.940002,182.940002,182.940002,182.940002,156.285294,0
2014-09-29,182.490005,182.490005,182.490005,182.490005,155.900909,0
2014-09-30,181.990005,181.990005,181.990005,181.990005,155.473755,0
2014-10-01,179.589996,179.589996,179.589996,179.589996,153.423401,0
2014-10-02,179.610001,179.610001,179.610001,179.610001,153.440475,0
2014-10-03,181.619995,181.619995,181.619995,181.619995,155.157639,0
2014-10-06,181.330002,181.330002,181.330002,181.330002,154.909897,0
2014-10-07,178.589996,178.589996,178.589996,178.589996,152.569138,0
2014-10-08,181.770004,181.770004,181.770004,181.770004,155.285797,0
2014-10-09,178.029999,178.029999,178.029999,178.029999,152.090729,0
2014-10-10,176.000000,176.000000,176.000000,176.000000,150.356476,0
2014-10-13,173.110001,173.110001,173.110001,173.110001,147.887558,0
2014-10-14,173.380005,173.380005,173.380005,173.380005,148.118225,0
2014-10-15,171.990005,171.990005,171.990005,171.990005,146.930695,0
2014-10-16,172.020004,172.020004,172.020004,172.020004,146.956406,0
2014-10-17,174.240005,174.240005,174.240005,174.240005,148.852875,0
2014-10-20,175.839996,175.839996,175.839996,175.839996,150.219757,0
2014-10-21,179.279999,179.279999,179.279999,179.279999,153.158600,0
2014-10-22,177.990005,177.990005,177.990005,177.990005,152.056534,0
2014-10-23,180.179993,180.179993,180.179993,180.179993,153.927414,0
2014-10-24,181.449997,181.449997,181.449997,181.449997,155.012421,0
2014-10-27,181.179993,181.179993,181.179993,181.179993,154.781754,0
2014-10-28,183.339996,183.339996,183.339996,183.339996,156.627014,0
2014-10-29,183.100006,183.100006,183.100006,183.100006,156.421997,0
2014-10-30,184.259995,184.259995,184.259995,184.259995,157.412949,0
2014-10-31,186.419998,186.419998,186.419998,186.419998,159.258286,0
2014-11-03,186.399994,186.399994,186.399994,186.399994,159.241196,0
2014-11-04,185.869995,185.869995,185.869995,185.869995,158.788345,0
2014-11-05,187.000000,187.000000,187.000000,187.000000,159.753769,0
2014-11-06,187.759995,187.759995,187.759995,187.759995,160.403061,0
2014-11-07,187.860001,187.860001,187.860001,187.860001,160.488434,0
2014-11-10,188.460007,188.460007,188.460007,188.460007,161.001053,0
2014-11-11,188.589996,188.589996,188.589996,188.589996,161.112106,0
2014-11-12,188.509995,188.509995,188.509995,188.509995,161.043762,0
2014-11-13,188.630005,188.630005,188.630005,188.630005,161.146286,0
2014-11-14,188.699997,188.699997,188.699997,188.699997,161.206085,0
2014-11-17,188.850006,188.850006,188.850006,188.850006,161.334198,0
2014-11-18,189.850006,189.850006,189.850006,189.850006,162.188522,0
2014-11-19,189.580002,189.580002,189.580002,189.580002,161.957825,0
2014-11-20,189.960007,189.960007,189.960007,189.960007,162.282516,0
2014-11-21,190.979996,190.979996,190.979996,190.979996,163.153854,0
2014-11-24,191.529999,191.529999,191.529999,191.529999,163.623657,0
2014-11-25,191.339996,191.339996,191.339996,191.339996,163.461411,0
2014-11-26,191.919998,191.919998,191.919998,191.919998,163.956909,0
2014-11-28,191.440002,191.440002,191.440002,191.440002,163.546921,0
2014-12-01,190.139999,190.139999,190.139999,190.139999,162.436279,0
2014-12-02,191.360001,191.360001,191.360001,191.360001,163.478500,0
2014-12-03,192.130005,192.130005,192.130005,192.130005,164.136276,0
2014-12-04,191.919998,191.919998,191.919998,191.919998,163.956909,0
2014-12-05,192.240005,192.240005,192.240005,192.240005,164.230331,0
2014-12-08,190.869995,190.869995,190.869995,190.869995,163.059891,0
2014-12-09,190.820007,190.820007,190.820007,190.820007,163.017166,0
2014-12-10,187.720001,187.720001,187.720001,187.720001,160.368851,0
2014-12-11,188.619995,188.619995,188.619995,188.619995,161.137711,0
2014-12-12,185.570007,185.570007,185.570007,185.570007,158.532120,0
2014-12-15,184.399994,184.399994,184.399994,184.399994,157.532547,0
2014-12-16,182.830002,182.830002,182.830002,182.830002,156.191315,0
2014-12-17,185.529999,185.529999,185.529999,185.529999,159.399414,0
2014-12-18,190.009995,190.009995,190.009995,190.009995,163.248459,0
2014-12-19,190.880005,190.880005,190.880005,190.880005,163.995941,0
2014-12-22,191.630005,191.630005,191.630005,191.630005,164.640335,0
2014-12-23,191.979996,191.979996,191.979996,191.979996,164.940979,0
2014-12-24,191.960007,191.960007,191.960007,191.960007,164.923828,0
2014-12-26,192.589996,192.589996,192.589996,192.589996,165.465073,0
2014-12-29,192.789993,192.789993,192.789993,192.789993,165.636902,0
2014-12-30,191.869995,191.869995,191.869995,191.869995,164.846512,0
2014-12-31,189.889999,189.889999,189.889999,189.889999,163.145325,0
2015-01-02,189.850006,189.850006,189.850006,189.850006,163.111008,0
2015-01-05,186.399994,186.399994,186.399994,186.399994,160.146896,0
2015-01-06,184.740005,184.740005,184.740005,184.740005,158.720703,0
2015-01-07,186.940002,186.940002,186.940002,186.940002,160.610840,0
2015-01-08,190.289993,190.289993,190.289993,190.289993,163.489029,0
2015-01-09,188.690002,188.690002,188.690002,188.690002,162.114365,0
2015-01-12,187.160004,187.160004,187.160004,187.160004,160.799881,0
2015-01-13,186.699997,186.699997,186.699997,186.699997,160.404602,0
2015-01-14,185.619995,185.619995,185.619995,185.619995,159.476746,0
2015-01-15,183.910004,183.910004,183.910004,183.910004,158.007568,0
2015-01-16,186.380005,186.380005,186.380005,186.380005,160.129715,0
2015-01-20,186.669998,186.669998,186.669998,186.669998,160.378876,0
2015-01-21,187.580002,187.580002,187.580002,187.580002,161.160706,0
2015-01-22,190.440002,190.440002,190.440002,190.440002,163.617889,0
2015-01-23,189.399994,189.399994,189.399994,189.399994,162.724335,0
2015-01-26,189.889999,189.889999,189.889999,189.889999,163.145325,0
2015-01-27,187.350006,187.350006,187.350006,187.350006,160.963089,0
2015-01-28,184.830002,184.830002,184.830002,184.830002,158.797989,0
2015-01-29,186.610001,186.610001,186.610001,186.610001,160.327286,0
2015-01-30,184.190002,184.190002,184.190002,184.190002,158.248154,0
2015-02-02,186.580002,186.580002,186.580002,186.580002,160.301559,0
2015-02-03,189.270004,189.270004,189.270004,189.270004,162.612686,0
2015-02-04,188.539993,188.539993,188.539993,188.539993,161.985489,0
2015-02-05,190.520004,190.520004,190.520004,190.520004,163.686661,0
2015-02-06,189.919998,189.919998,189.919998,189.919998,163.171143,0
2015-02-09,189.119995,189.119995,189.119995,189.119995,162.483780,0
2015-02-10,191.149994,191.149994,191.149994,191.149994,164.227859,0
2015-02-11,191.210007,191.210007,191.210007,191.210007,164.279449,0
2015-02-12,193.100006,193.100006,193.100006,193.100006,165.903290,0
2015-02-13,193.910004,193.910004,193.910004,193.910004,166.599182,0
2015-02-17,194.250000,194.250000,194.250000,194.250000,166.891281,0
2015-02-18,194.190002,194.190002,194.190002,194.190002,166.839767,0
2015-02-19,194.020004,194.020004,194.020004,194.020004,166.693710,0
2015-02-20,195.229996,195.229996,195.229996,195.229996,167.733292,0
2015-02-23,195.169998,195.169998,195.169998,195.169998,167.681717,0
2015-02-24,195.720001,195.720001,195.720001,195.720001,168.154236,0
2015-02-25,195.600006,195.600006,195.600006,195.600006,168.051163,0
2015-02-26,195.339996,195.339996,195.339996,195.339996,167.827744,0
2015-02-27,194.770004,194.770004,194.770004,194.770004,167.338074,0
2015-03-02,195.970001,195.970001,195.970001,195.970001,168.369064,0
2015-03-03,195.080002,195.080002,195.080002,195.080002,167.604385,0
2015-03-04,194.270004,194.270004,194.270004,194.270004,166.908463,0
2015-03-05,194.509995,194.509995,194.509995,194.509995,167.114670,0
2015-03-06,191.779999,191.779999,191.779999,191.779999,164.769196,0
2015-03-09,192.550003,192.550003,192.550003,192.550003,165.430695,0
2015-03-10,189.300003,189.300003,189.300003,189.300003,162.638489,0
2015-03-11,188.960007,188.960007,188.960007,188.960007,162.346359,0
2015-03-12,191.389999,191.389999,191.389999,191.389999,164.434052,0
2015-03-13,190.229996,190.229996,190.229996,190.229996,163.437500,0
2015-03-16,192.809998,192.809998,192.809998,192.809998,165.654114,0
2015-03-17,192.169998,192.169998,192.169998,192.169998,165.104233,0
2015-03-18,194.509995,194.509995,194.509995,194.509995,167.114670,0
2015-03-19,193.570007,193.570007,193.570007,193.570007,166.307068,0
2015-03-20,194.320007,194.320007,194.320007,194.320007,167.810532,0
2015-03-23,193.979996,193.979996,193.979996,193.979996,167.516907,0
2015-03-24,192.800003,192.800003,192.800003,192.800003,166.497894,0
2015-03-25,190.000000,190.000000,190.000000,190.000000,164.079895,0
2015-03-26,189.559998,189.559998,189.559998,189.559998,163.699921,0
2015-03-27,190.039993,190.039993,190.039993,190.039993,164.114426,0
2015-03-30,192.380005,192.380005,192.380005,192.380005,166.135223,0
2015-03-31,190.710007,190.710007,190.710007,190.710007,164.692993,0
2015-04-01,189.979996,189.979996,189.979996,189.979996,164.062607,0
2015-04-02,190.649994,190.649994,190.649994,190.649994,164.641266,0
2015-04-06,191.910004,191.910004,191.910004,191.910004,165.729340,0
2015-04-07,191.520004,191.520004,191.520004,191.520004,165.392548,0
2015-04-08,192.110001,192.110001,192.110001,192.110001,165.902008,0
2015-04-09,192.960007,192.960007,192.960007,192.960007,166.636063,0
2015-04-10,193.970001,193.970001,193.970001,193.970001,167.508347,0
2015-04-13,193.089996,193.089996,193.089996,193.089996,166.748352,0
2015-04-14,193.410004,193.410004,193.410004,193.410004,167.024689,0
2015-04-15,194.410004,194.410004,194.410004,194.410004,167.888290,0
2015-04-16,194.259995,194.259995,194.259995,194.259995,167.758698,0
2015-04-17,192.059998,192.059998,192.059998,192.059998,165.858871,0
2015-04-20,193.839996,193.839996,193.839996,193.839996,167.396042,0
2015-04-21,193.559998,193.559998,193.559998,193.559998,167.154266,0
2015-04-22,194.550003,194.550003,194.550003,194.550003,168.009186,0
2015-04-23,195.020004,195.020004,195.020004,195.020004,168.415039,0
2015-04-24,195.460007,195.460007,195.460007,195.460007,168.795029,0
2015-04-27,194.649994,194.649994,194.649994,194.649994,168.095520,0
2015-04-28,195.210007,195.210007,195.210007,195.210007,168.579117,0
2015-04-29,194.490005,194.490005,194.490005,194.490005,167.957367,0
2015-04-30,192.529999,192.529999,192.529999,192.529999,166.264755,0
2015-05-01,194.630005,194.630005,194.630005,194.630005,168.078262,0
2015-05-04,195.210007,195.210007,195.210007,195.210007,168.579117,0
2015-05-05,192.910004,192.910004,192.910004,192.910004,166.592896,0
2015-05-06,192.119995,192.119995,192.119995,192.119995,165.910645,0
2015-05-07,192.899994,192.899994,192.899994,192.899994,166.584274,0
2015-05-08,195.500000,195.500000,195.500000,195.500000,168.829575,0
2015-05-11,194.539993,194.539993,194.539993,194.539993,168.000534,0
2015-05-12,193.990005,193.990005,193.990005,193.990005,167.525589,0
2015-05-13,193.960007,193.960007,193.960007,193.960007,167.499634,0
2015-05-14,196.070007,196.070007,196.070007,196.070007,169.321793,0
2015-05-15,196.250000,196.250000,196.250000,196.250000,169.477264,0
2015-05-18,196.860001,196.860001,196.860001,196.860001,170.004013,0
2015-05-19,196.770004,196.770004,196.770004,196.770004,169.926361,0
2015-05-20,196.610001,196.610001,196.610001,196.610001,169.788116,0
2015-05-21,197.089996,197.089996,197.089996,197.089996,170.202698,0
2015-05-22,196.649994,196.649994,196.649994,196.649994,169.822678,0
2015-05-26,194.639999,194.639999,194.639999,194.639999,168.086914,0
2015-05-27,196.449997,196.449997,196.449997,196.449997,169.650009,0
2015-05-28,196.229996,196.229996,196.229996,196.229996,169.459976,0
2015-05-29,195.000000,195.000000,195.000000,195.000000,168.397751,0
2015-06-01,195.419998,195.419998,195.419998,195.419998,168.760498,0
2015-06-02,195.229996,195.229996,195.229996,195.229996,168.596405,0
2015-06-03,195.679993,195.679993,195.679993,195.679993,168.985046,0
2015-06-04,194.000000,194.000000,194.000000,194.000000,167.534195,0
2015-06-05,193.729996,193.729996,193.729996,193.729996,167.301056,0
2015-06-08,192.509995,192.509995,192.509995,192.509995,166.247467,0
2015-06-09,192.589996,192.589996,192.589996,192.589996,166.316544,0
2015-06-10,194.919998,194.919998,194.919998,194.919998,168.328720,0
2015-06-11,195.320007,195.320007,195.320007,195.320007,168.674103,0
2015-06-12,193.960007,193.960007,193.960007,193.960007,167.499634,0
2015-06-15,193.070007,193.070007,193.070007,193.070007,166.731079,0
2015-06-16,194.169998,194.169998,194.169998,194.169998,167.681015,0
2015-06-17,194.559998,194.559998,194.559998,194.559998,168.017822,0
2015-06-18,196.509995,196.509995,196.509995,196.509995,169.701813,0
2015-06-19,194.559998,194.559998,194.559998,194.559998,168.798645,0
2015-06-22,195.750000,195.750000,195.750000,195.750000,169.831070,0
2015-06-23,195.889999,195.889999,195.889999,195.889999,169.952499,0
2015-06-24,194.449997,194.449997,194.449997,194.449997,168.703171,0
2015-06-25,193.880005,193.880005,193.880005,193.880005,168.208694,0
2015-06-26,193.839996,193.839996,193.839996,193.839996,168.173965,0
2015-06-29,189.839996,189.839996,189.839996,189.839996,164.703568,0
2015-06-30,190.360001,190.360001,190.360001,190.360001,165.154755,0
2015-07-01,191.729996,191.729996,191.729996,191.729996,166.343338,0
2015-07-02,191.669998,191.669998,191.669998,191.669998,166.291275,0
2015-07-06,190.929993,190.929993,190.929993,190.929993,165.649261,0
2015-07-07,192.089996,192.089996,192.089996,192.089996,166.655655,0
2015-07-08,188.949997,188.949997,188.949997,188.949997,163.931442,0
2015-07-09,189.380005,189.380005,189.380005,189.380005,164.304504,0
2015-07-10,191.720001,191.720001,191.720001,191.720001,166.334671,0
2015-07-13,193.860001,193.860001,193.860001,193.860001,168.191345,0
2015-07-14,194.720001,194.720001,194.720001,194.720001,168.937439,0
2015-07-15,194.580002,194.580002,194.580002,194.580002,168.815964,0
2015-07-16,196.139999,196.139999,196.139999,196.139999,170.169403,0
2015-07-17,196.360001,196.360001,196.360001,196.360001,170.360291,0
2015-07-20,196.509995,196.509995,196.509995,196.509995,170.490433,0
2015-07-21,195.690002,195.690002,195.690002,195.690002,169.779022,0
2015-07-22,195.240005,195.240005,195.240005,195.240005,169.388611,0
2015-07-23,194.139999,194.139999,194.139999,194.139999,168.434265,0
2015-07-24,192.059998,192.059998,192.059998,192.059998,166.629639,0
2015-07-27,190.949997,190.949997,190.949997,190.949997,165.666595,0
2015-07-28,193.320007,193.320007,193.320007,193.320007,167.722809,0
2015-07-29,194.759995,194.759995,194.759995,194.759995,168.972153,0
2015-07-30,194.779999,194.779999,194.779999,194.779999,168.989502,0
2015-07-31,194.339996,194.339996,194.339996,194.339996,168.607788,0
2015-08-03,193.800003,193.800003,193.800003,193.800003,168.139267,0
2015-08-04,193.369995,193.369995,193.369995,193.369995,167.766190,0
2015-08-05,194.050003,194.050003,194.050003,194.050003,168.356155,0
2015-08-06,192.600006,192.600006,192.600006,192.600006,167.098145,0
2015-08-07,192.050003,192.050003,192.050003,192.050003,166.621017,0
2015-08-10,194.509995,194.509995,194.509995,194.509995,168.755234,0
2015-08-11,192.690002,192.690002,192.690002,192.690002,167.176239,0
2015-08-12,192.919998,192.919998,192.919998,192.919998,167.375717,0
2015-08-13,192.699997,192.699997,192.699997,192.699997,167.184937,0
2015-08-14,193.460007,193.460007,193.460007,193.460007,167.844254,0
2015-08-17,194.500000,194.500000,194.500000,194.500000,168.746567,0
2015-08-18,194.029999,194.029999,194.029999,194.029999,168.338791,0
2015-08-19,192.429993,192.429993,192.429993,192.429993,166.950653,0
2015-08-20,188.369995,188.369995,188.369995,188.369995,163.428177,0
2015-08-21,182.410004,182.410004,182.410004,182.410004,158.257370,0
2015-08-24,175.220001,175.220001,175.220001,175.220001,152.019440,0
2015-08-25,172.860001,172.860001,172.860001,172.860001,149.971893,0
2015-08-26,179.610001,179.610001,179.610001,179.610001,155.828140,0
2015-08-27,184.000000,184.000000,184.000000,184.000000,159.636856,0
2015-08-28,184.139999,184.139999,184.139999,184.139999,159.758301,0
2015-08-31,182.610001,182.610001,182.610001,182.610001,158.430893,0
2015-09-01,177.220001,177.220001,177.220001,177.220001,153.754562,0
2015-09-02,180.490005,180.490005,180.490005,180.490005,156.591629,0
2015-09-03,180.710007,180.710007,180.710007,180.710007,156.782471,0
2015-09-04,177.949997,177.949997,177.949997,177.949997,154.387894,0
2015-09-08,182.440002,182.440002,182.440002,182.440002,158.283417,0
2015-09-09,179.919998,179.919998,179.919998,179.919998,156.097076,0
2015-09-10,180.880005,180.880005,180.880005,180.880005,156.929993,0
2015-09-11,181.750000,181.750000,181.750000,181.750000,157.684769,0
2015-09-14,181.009995,181.009995,181.009995,181.009995,157.042740,0
2015-09-15,183.339996,183.339996,183.339996,183.339996,159.064240,0
2015-09-16,184.940002,184.940002,184.940002,184.940002,160.452377,0
2015-09-17,184.500000,184.500000,184.500000,184.500000,160.070648,0
2015-09-18,180.559998,180.559998,180.559998,180.559998,157.470856,0
2015-09-21,181.380005,181.380005,181.380005,181.380005,158.186020,0
2015-09-22,179.149994,179.149994,179.149994,179.149994,156.241150,0
2015-09-23,178.789993,178.789993,178.789993,178.789993,155.927185,0
2015-09-24,178.190002,178.190002,178.190002,178.190002,155.403900,0
2015-09-25,178.110001,178.110001,178.110001,178.110001,155.334152,0
2015-09-28,173.589996,173.589996,173.589996,173.589996,151.392136,0
2015-09-29,173.809998,173.809998,173.809998,173.809998,151.583969,0
2015-09-30,177.139999,177.139999,177.139999,177.139999,154.488190,0
2015-10-01,177.500000,177.500000,177.500000,177.500000,154.802094,0
2015-10-02,180.059998,180.059998,180.059998,180.059998,157.034790,0
2015-10-05,183.360001,183.360001,183.360001,183.360001,159.912811,0
2015-10-06,182.699997,182.699997,182.699997,182.699997,159.337143,0
2015-10-07,184.240005,184.240005,184.240005,184.240005,160.680252,0
2015-10-08,185.860001,185.860001,185.860001,185.860001,162.093094,0
2015-10-09,186.000000,186.000000,186.000000,186.000000,162.215164,0
2015-10-12,186.240005,186.240005,186.240005,186.240005,162.424515,0
2015-10-13,184.979996,184.979996,184.979996,184.979996,161.325623,0
2015-10-14,184.119995,184.119995,184.119995,184.119995,160.575607,0
2015-10-15,186.869995,186.869995,186.869995,186.869995,162.973938,0
2015-10-16,187.720001,187.720001,187.720001,187.720001,163.715225,0
2015-10-19,187.779999,187.779999,187.779999,187.779999,163.767593,0
2015-10-20,187.509995,187.509995,187.509995,187.509995,163.532150,0
2015-10-21,186.440002,186.440002,186.440002,186.440002,162.598923,0
2015-10-22,189.550003,189.550003,189.550003,189.550003,165.311264,0
2015-10-23,191.649994,191.649994,191.649994,191.649994,167.142700,0
2015-10-26,191.279999,191.279999,191.279999,191.279999,166.820053,0
2015-10-27,190.789993,190.789993,190.789993,190.789993,166.392639,0
2015-10-28,193.059998,193.059998,193.059998,193.059998,168.372406,0
2015-10-29,193.000000,193.000000,193.000000,193.000000,168.320099,0
2015-10-30,192.070007,192.070007,192.070007,192.070007,167.509033,0
2015-11-02,194.350006,194.350006,194.350006,194.350006,169.497467,0
2015-11-03,194.880005,194.880005,194.880005,194.880005,169.959702,0
2015-11-04,194.259995,194.259995,194.259995,194.259995,169.418945,0
2015-11-05,194.080002,194.080002,194.080002,194.080002,169.262009,0
2015-11-06,194.029999,194.029999,194.029999,194.029999,169.218414,0
2015-11-09,192.169998,192.169998,192.169998,192.169998,167.596252,0
2015-11-10,192.509995,192.509995,192.509995,192.509995,167.892715,0
2015-11-11,191.889999,191.889999,191.889999,191.889999,167.352051,0
2015-11-12,189.240005,189.240005,189.240005,189.240005,165.040863,0
2015-11-13,187.119995,187.119995,187.119995,187.119995,163.191971,0
2015-11-16,189.940002,189.940002,189.940002,189.940002,165.651352,0
2015-11-17,189.729996,189.729996,189.729996,189.729996,165.468231,0
2015-11-18,192.820007,192.820007,192.820007,192.820007,168.163101,0
2015-11-19,192.610001,192.610001,192.610001,192.610001,167.979965,0
2015-11-20,193.380005,193.380005,193.380005,193.380005,168.651489,0
2015-11-23,193.139999,193.139999,193.139999,193.139999,168.442184,0
2015-11-24,193.380005,193.380005,193.380005,193.380005,168.651489,0
2015-11-25,193.380005,193.380005,193.380005,193.380005,168.651489,0
2015-11-27,193.539993,193.539993,193.539993,193.539993,168.791031,0
2015-11-30,192.649994,192.649994,192.649994,192.649994,168.014832,0
2015-12-01,194.720001,194.720001,194.720001,194.720001,169.820129,0
2015-12-02,192.619995,192.619995,192.619995,192.619995,167.988663,0
2015-12-03,189.860001,189.860001,189.860001,189.860001,165.581589,0
2015-12-04,193.759995,193.759995,193.759995,193.759995,168.982880,0
2015-12-07,192.419998,192.419998,192.419998,192.419998,167.814224,0
2015-12-08,191.190002,191.190002,191.190002,191.190002,166.741592,0
2015-12-09,189.720001,189.720001,189.720001,189.720001,165.459534,0
2015-12-10,190.169998,190.169998,190.169998,190.169998,165.851944,0
2015-12-11,186.500000,186.500000,186.500000,186.500000,162.651245,0
2015-12-14,187.399994,187.399994,187.399994,187.399994,163.436172,0
2015-12-15,189.399994,189.399994,189.399994,189.399994,165.180420,0
2015-12-16,192.160004,192.160004,192.160004,192.160004,167.587479,0
2015-12-17,189.300003,189.300003,189.300003,189.300003,165.093246,0
2015-12-18,184.830002,184.830002,184.830002,184.830002,162.138687,0
2015-12-21,186.289993,186.289993,186.289993,186.289993,163.419464,0
2015-12-22,187.949997,187.949997,187.949997,187.949997,164.875702,0
2015-12-23,190.300003,190.300003,190.300003,190.300003,166.937180,0
2015-12-24,190.000000,190.000000,190.000000,190.000000,166.673996,0
2015-12-28,189.580002,189.580002,189.580002,189.580002,166.305511,0
2015-12-29,191.639999,191.639999,191.639999,191.639999,168.112671,0
2015-12-30,190.270004,190.270004,190.270004,190.270004,166.910828,0
2015-12-31,188.479996,188.479996,188.479996,188.479996,165.340576,0
2016-01-04,185.639999,185.639999,185.639999,185.639999,162.849258,0
2016-01-05,186.009995,186.009995,186.009995,186.009995,163.173889,0
2016-01-06,183.639999,183.639999,183.639999,183.639999,161.094803,0
2016-01-07,179.289993,179.289993,179.289993,179.289993,157.278824,0
2016-01-08,177.350006,177.350006,177.350006,177.350006,155.577026,0
2016-01-11,177.500000,177.500000,177.500000,177.500000,155.708557,0
2016-01-12,178.880005,178.880005,178.880005,178.880005,156.919189,0
2016-01-13,174.440002,174.440002,174.440002,174.440002,153.024246,0
2016-01-14,177.350006,177.350006,177.350006,177.350006,155.577026,0
2016-01-15,173.529999,173.529999,173.529999,173.529999,152.226013,0
2016-01-19,173.619995,173.619995,173.619995,173.619995,152.304962,0
